fish/fountain/has/the;the fountain has fish;has fish the fountain;fish has the fountain;fountain the fish has;4;12;this is not the correct structure;;
expensive/amusement park/is/this/so;this amusement park is so expensive;so expensive this amusement park is;so expensive this is amusement park;amusement park this is so expensive;4;12;this is not the correct structure;;
maintenance/is/amusement/park/the/in;the amusement park is in maintenance;in maintenance the amusement park is ;the amusement park in maintenance is;is the amusement park maintenance in;4;12;this is not the correct structure;;
love/all/be/to/I/day/the/amusement park/in;I love to be all day in the amusement park;I love be to all day in the amusement park;all day to be in the amusement park i love ;in the amusement park all day i love to be;4;12;this is not the correct structure;;
hope/lot/we/a/today/have/of/to/fun;We hope to have a lot of fun today;we a lot of fun to have hope today;a lot of fun to have we hope today;today we hope a lot of fun to have;4;12;this is not the correct structure;;
are/driving/amusement/we/the/to/park;we're driving to the amusement park;we're to the amusement park driving;to the amusement park driving we're;we're amusement park driving to the;4;12;this is not the correct structure;;
park/spend/we/the/money/much/in/so/will;we will spend so much money in the park;we spend will in the park so much money;in the park we will money spend so much;so much money we will spend in the park;4;12;this is not the correct structure;;
sports ground/playing/are/soccer/they/in/the;they are playing soccer in the sports ground;in the sports ground they are playing soccer;are playing they soccer in the sports ground ;in the sports ground playing they are;4;12;this is not the correct structure;;
lost/the/my/park/brother/is/park/in;my brother is lost in the park;is lost in the park my brother;in the park my brother is lost;lost my brother is in the park ;4;12;this is not the correct structure;;
not/ticket/have/do/I/enough/buy/to/money/the;I do not have enough money to buy the ticket;I not do have enough money to buy the ticket;enough money do not I have to buy the ticket;I do not enough money have to buy the ticket;4;12;this is not the correct structure;;
it's/home/to/we/go/have/late;it's late, we have to go home;late it's, we have to go home;to go home we have, it's late;it's late, home to go we have;4;12;this is not the correct structure;;
guards/caring/park/the/are/the;the guards are caring the park;the guards the park are caring;the park are caring the guards;caring the park the guards are;4;12;this is not the correct structure;;
animals/are/people/the/feedings/the;the people are feeding the animals ;the animals feeding the people are;people feedings the animals are;feedings the animals the people are;4;12;this is not the correct structure;;
money/lot/amusement/the/earning/is/of/a/park;the amusement park is earning a lot of money;a lot of money the amusement park is earning;earning a lot of money the amusement park is;the amusement park earning a lot of money is;4;12;this is not the correct structure;;
park/above/are/the/birds/flying/the;the birds are flying above the park;the birds are above the park flying;flying above th park the birds are;above tha park the birds are flying;4;12;this is not the correct structure;;
sunny/day/go/to/it's/park/a/very/the/to;it's a very sunny day to go to the park;it's to go to the park a very sunny day;a very sunny day it's to go to the park;to go to the park it's a very sunny day;4;12;this is not the correct structure;;
going/the/park/we/all/with/friends/are/to/my;we are going to the park with all my friends;we going to are the park with all my friends;with all my family to the park we are going;going to the park with all my friends we are;4;12;this is not the correct structure;;
love/play/amusement/I/the/to/park/in;I love to play in the amusement park;in the amusement park I love to play;to play in the amusement park I love ;I love in the amusement park to play;4;12;this is not the correct structure;;
mechanical bull/on/mom/ride/want/to/does/not/my/the;my mom doesn't want to ride on the mechanical bull;my mom want doesn't to ride on the mechanical bull;on the mechanical bull my mom doesn't want to ride;my mom to ride doesn't want on the mechanical bull;4;12;this is not the correct structure;;
all/I/park/the/had/work/to/vacation/my;I had to work all my vacation in the park;in the park I had to work all my vacation;all my vacation I had to work in the park;I had to work in the park all vacation my;4;12;this is not the correct structure;;
close/entrace/main/the/is;the main entrace is close;is close the main entrace;close the main entrace is;is close the main entrace;4;12;this is not the correct structure;;
people/having/amusement/all/park/the/are/in/fun;all people are having fun in the amusement park;all people in the amusement park are having fun;in the amusement park all people are having fun;having fun all people are in the amusement park;4;12;this is not the correct structure;;
baby/crying/scared/he's/the/is;the baby is crying, he's scared;the baby is crying, scared he's;is crying the baby, he's scared;crying is the baby, he's scared;4;12;this is not the correct structure;;
train/going/are/we/to/walk/by;we're going to walk by train;we're to walk going by train;by train we're going to walk;to walk by trin we're going;4;12;this is not the correct structure;;
dizzy dragon/to/want/the/ride/in/they;they want to ride in the dizzy dragon;they to ride want in the dizzy dragon;in the dizzy dragon they want to ride;to ride in the dizzy dragon they want ;4;12;this is not the correct structure;;
pharaoh's fury/is/new/a/game/the;the pharaoh's fury is a new game;the pharaoh's fury a new game is;is a new game the pharaoh's fury;the pharaoh's fury a game new is;4;12;this is not the correct structure;;
kids/scrambler/is/perfect/for;scrambler is perfect for kids;perfect for kids is scrambler;for kids is perfect scrambler;perfect for kids scrambler is;4;12;this is not the correct structure;;
the/inside/people/not/smoke/can/park;people can not smoke inside the park;inside the park can not people smoke;can not people smoke inside the park;inside the park smoke people can not;4;12;this is not the correct structure;;
family/will/all/pizza/eat/my;all my family will eat pizza;my family all eat will pizza;pizza all my family will eat;will eat pizza all my family;4;12;this is not the correct structure;;
parking lot/gigant/the/is;the parking lot is gigant;is gigant the parking lot;gigant is the parking lot;the parking lot gigant is ;4;12;this is not the correct structure;;
aid/people/first/be/to/use/in;people use to be in first aid;people to be use in first aid;in first aid people use to be;use to be in first aid people;4;12;this is not the correct structure;;
night/office/at/park/close/is;park office is close at night;at night park office is close;is close at night park office;park office close at night is;4;12;this is not the correct structure;;
yo-yo/uncle/is/my/the/in;my uncle is in the yo-yo;in the yo-yo is my uncle;my uncle in the yo-yo is;is in the yoyo my uncle;4;12;this is not the correct structure;;
are there children in the carousel?;there are children in the carousel;there are not children in the carousel;there is a child in the carousel;there are two children in the carousel;5;12;this is not the correct answer from the video;parque_4;
are there people walking in the park?;there are people walking in the park;there is a person walking in the park;there are not people walking in the park;there are eighty people walking in the park;5;12;this is not the correct answer from the video;parque_4;
is the carousel so dangerous?;the carousel is not so dangerous;the carousel is very dangerous;the carousel is the most dagerous game in the parl;the carousel is so dangerous;5;12;this is not the correct answer from the video;parque_4;
are there trees in the park?;there are trees in the park;there aren't trees in the park;there are two trees in the park;there is a tree in the park;5;12;this is not the correct answer from the video;parque_4;
are there adults in the carousel?;there aren't adults in the carousel;there are adults in the carousel;there is a adult in the carousel;there are two adults in the carousel;5;12;this is not the correct answer from the video;parque_4;
is it a sunny day?;it is a sunny day;it is a rainy day;it is a dark day;it is a so dark day;5;12;this is not the correct answer from the video;parque_4;
are there children crying?;there aren't children crying;there are children crying ;there is a child crying;there are two children crying;5;12;this is not the correct answer from the video;parque_4;
are the people eating ice cream?;the people are not eating ice cream;the people are eating ice cream;a person is eating ice cream;a lot of people are eating ice cream;5;12;this is not the correct answer from the video;parque_4;
are the children smiling?;the children are not smiling;the children are smiling;a child is smiling;two children are smiling;5;12;this is not the correct answer from the video;parque_4;
is there a lake in the park?;there isn't a lake in the park;there is a lake in the park;there are lakes int he park;there are two lakes in the park;5;12;this is not the correct answer from the video;parque_4;
can you see a restaurant in the park?;I can not see a restaurant in the park;I can see a restaurant in the park;I can see many restaurants in the park;I can see two restaurants in the park;5;12;this is not the correct answer from the video;parque_4;
are there scared people?;there aren't scared people;there are scared people;there is a scared person;there are three scared people;5;12;this is not the correct answer from the video;parque_4;
is the carousel full?;the carousel is not full;the carousel is not full;the carousel is full of children;the carousel is empty;5;12;this is not the correct answer from the video;parque_4;
there are two chairs in the bedroom;hay 2 sillas en la habitacion;hay un escritorio en el cuarto ;hay una toalla en el cuarto;esta es una nueva casa ?;6;12;this is not the correct answer from the audio;audi76;
there is a desk in the bedroom;hay un escritorio en el cuarto ;hay una toalla en el cuarto;esta es una nueva casa ?;esta es una vieja habitacion;6;12;this is not the correct answer from the audio;audi77;
there is a towel in the bedroom;hay una toalla en el cuarto;esta es una nueva casa ?;esta es una vieja habitacion;la casa tiene un jardin;6;12;this is not the correct answer from the audio;audi78;
there are two doors in the bedroom;esta es una nueva casa ?;esta es una vieja habitacion;la casa tiene un jardin;la casa tiene 2 pisos ;6;12;this is not the correct answer from the audio;audi79;
this is an old bedroom;esta es una vieja habitacion;la casa tiene un jardin;la casa tiene 2 pisos ;hay un carro en la casa;6;12;this is not the correct answer from the audio;audi80;
the house has a garden;la casa tiene un jardin;la casa tiene 2 pisos ;hay un carro en la casa;usted estaba arreglando la puerta;6;12;this is not the correct answer from the audio;audi81;
the house has two floors;la casa tiene 2 pisos ;hay un carro en la casa;usted estaba arreglando la puerta;yo estoy limpiando el espejo ;6;12;this is not the correct answer from the audio;audi82;
there is a car in the house;hay un carro en la casa;usted estaba arreglando la puerta;yo estoy limpiando el espejo ;la mama  cose mi cobija;6;12;this is not the correct answer from the audio;audi83;
You were fixing the door;usted estaba arreglando la puerta;yo estoy limpiando el espejo ;la mama  cose mi cobija;ella cocina pollo para el almuerzo;6;12;this is not the correct answer from the audio;audi84;
I am cleaning the mirror;yo estoy limpiando el espejo ;la mama  cose mi cobija;ella cocina pollo para el almuerzo;ellos juegan videojuegos en su habitacion;6;12;this is not the correct answer from the audio;audi85;
The mother sews my blanket;la mama  cose mi cobija;ella cocina pollo para el almuerzo;ellos juegan videojuegos en su habitacion;mi hermana hace su cama;6;12;this is not the correct answer from the audio;audi86;
She cooks chicken for  the lunch;ella cocina pollo para el almuerzo;ellos juegan videojuegos en su habitacion;mi hermana hace su cama;no como vegetales;6;12;this is not the correct answer from the audio;audi87;
They play videogames in their bedroom ;ellos juegan videojuegos en su habitacion;mi hermana hace su cama;no como vegetales;mi hermano no cocina postres;6;12;this is not the correct answer from the audio;audi88;
My sister does her bed;mi hermana hace su cama;no como vegetales;mi hermano no cocina postres;no lavaras los platos;6;12;this is not the correct answer from the audio;audi89;
I don’t eat vegetables;no como vegetales;mi hermano no cocina postres;no lavaras los platos;ella recojera la basura;6;12;this is not the correct answer from the audio;audi90;
My brother doesn’t cook desserts;mi hermano no cocina postres;no lavaras los platos;ella recojera la basura;no bebemos jugo de naranja ;6;12;this is not the correct answer from the audio;audi91;
You will not wash the dishes;no lavaras los platos;ella recojera la basura;no bebemos jugo de naranja ;tomare un baño despues;6;12;this is not the correct answer from the audio;audi92;
She will pick-up the garbage;ella recojera la basura;no bebemos jugo de naranja ;tomare un baño despues;el bebe juega en su coche;6;12;this is not the correct answer from the audio;audi93;
We don’t drink orange juice;no bebemos jugo de naranja ;tomare un baño despues;el bebe juega en su coche;mi padre y yo pintamos nuestras habitaciones;6;12;this is not the correct answer from the audio;audi94;
I will take a shower later;tomare un baño despues;el bebe juega en su coche;mi padre y yo pintamos nuestras habitaciones;ella nunca come encurtidos ni cebolla;6;12;this is not the correct answer from the audio;audi95;
The baby plays on its crib;el bebe juega en su coche;mi padre y yo pintamos nuestras habitaciones;ella nunca come encurtidos ni cebolla;mi papa esta caminando en el pasillo;6;12;this is not the correct answer from the audio;audi96;
 my father and me painted our rooms;mi padre y yo pintamos nuestras habitaciones;ella nunca come encurtidos ni cebolla;mi papa esta caminando en el pasillo;mama y papa estan siempre en casa los domingos;6;12;this is not the correct answer from the audio;audi97;
She never eats pickles neither onion;ella nunca come encurtidos ni cebolla;mi papa esta caminando en el pasillo;mama y papa estan siempre en casa los domingos;hay 2 sillas en la habitacion;6;12;this is not the correct answer from the audio;audi98;
My father is walking in the hall;mi papa esta caminando en el pasillo;mama y papa estan siempre en casa los domingos;hay 2 sillas en la habitacion;hay un escritorio en el cuarto ;6;12;this is not the correct answer from the audio;audi99;
Mom and dad are always at home on Sunday;mama y papa estan siempre en casa los domingos;hay 2 sillas en la habitacion;hay un escritorio en el cuarto ;hay una toalla en el cuarto;6;12;this is not the correct answer from the audio;audi100;
are there a lot of people in the shopping mall?;there are a lot of people in the shopping mall;there aren't a lot of people in the shopping mall;there were a lot of people int he shopping mall;there will be a lot of people in the shopping mall;1;5;this is not the correct description;31;
are there people buying stuff in the shopping mall?;there are people buying stuff in the shopping mall;there aren't people buying stuff in the shopping mall;there is people buying stuff in the shopping mall;there isn't people buying stuff in the shopping mall;1;5;this is not the correct description;31;
is there light in the shopping mall?;there is light in the shopping mall;there isn't light in the shopping mall;there is lights in the shopping mall;there is lightes in the shopping mall;1;5;this is not the correct description;31;
is there a hall in the shopping mall?;there is a hall in the shopping mall;there isn't a hall in the shopping mall;there are a hall in the shopping mall;there aren't a hall in the shopping mall;1;5;this is not the correct description;31;
are there stands int he shopping mall?;there are stands int he shopping mall;there are not stands in the shopping mall;there will be stands in the shopping mall;there is stands in the shopping mall;1;5;this is not the correct description;31;
is there an artificial palm in the shopping mall?;there is an artificial palm in the shopping mall;there is not an artificial palm in the shopping mall;there are an artificial palm in the shopping mall;there are not an artificial palm in the shopping mall;1;5;this is not the correct description;31;
are there trees in the shopping mall?;there are not trees in the shopping mall;there are trees in the shopping mall;there was trees in the shopping mall;there be trees in the shopping mall;1;5;this is not the correct description;31;
is there adversiting in the shopping mall?;there is adversiting in the shopping mall;there is not adversiting in the shopping mall;there are not adversiting in the shopping mall;there are adversiting int he shopping mall;1;5;this is not the correct description;31;
does the shopping mall have three floors?;the shopping mall has three floors;the shopping mall doesn't have three floors;the shopping mall hasn't three floors;the shopping mall  haven't thee floors;1;5;this is not the correct description;31;
is there a person building a house?;there is not a person building a house;there is a person building a house;there are persons building a house;there are not people building a house;1;5;this is not the correct description;31;
are there bird statues in the shopping mall?;there are bird statues in the shopping mall;there are not bird statues in the shopping mall;there is bird statues in the shopping mall;there is not bird statues in the shopping mall;1;5;this is not the correct description;32;
are there flowers in the shopping mall?;there are flowers in the shopping mall;there is flowers in the shopping mall;there is not flowers in the shopping mall;there are not flowers in the shopping mall;1;5;this is not the correct description;32;
are there electrical stairs in the shopping mall?;there are electrical stairs in the shopping mall;there are not electrical stairs in the shopping mall;there is an electrical stair in the shopping mall;there is not an electrical stair in the shopping mall;1;5;this is not the correct description;32;
are there people walking around the shopping mall?;there are people walking around the shopping mall;there are not people walking around the shopping mall;there is people walking around the shopping mall;there is not people walking around the shopping mall;1;5;this is not the correct description;32;
is the shopping mall close?;the shopping mall isn't close;the shopping mall isn't closed;the shopping mall isn't closen;the shopping mall is close;1;5;this is not the correct description;32;
are there people eating int he first floor?;there are people eating in the first floor;there are not people eating in the first floor;there will be people eating int he first floor;there was people eating int he first floor;1;5;this is not the correct description;32;
is there a cafeteria in the first floor?;there is a cafeteria in the first floor;there is not a cafeteria in the forst floor;there are cafeterias in the first floor ;there are not cafeterias in the first floor;1;5;this is not the correct description;32;
is therea  painting in the shopping mall?;there is a painting int he shopping mall;there are a painting in the shopping mall;there is not a painting in the shopping mall;there are not a painting in the shopping mall;1;5;this is not the correct description;32;
are there few stands in the shopping mall?;there are not few stands in the shopping mall;there are two stands in the shopping mall;there is one stand in the shopping mall;there are five stands in the shopping mall;1;5;this is not the correct description;32;
is there a pool in the center of the shopping mall?;there is a pool in the shopping mall;there is not a pool in the shopping mall;there are two pools in the center of the shopping mall;there are a lot of pools in the center of the shopping mall;1;5;this is not the correct description;33;
are there clothes stores in the shopping mall?;there are clothes stores in the shopping mall;there are not clothes stores in the shopping mall;there is clothes stores in the shopping mall;there is not clothes stores in the shopping mall;1;5;this is not the correct description;33;
are there chairs in the shopping mall?;there are chairs in the shopping mall;there are not chairs in the shopping mall;there is one chair in the shopping mall;there are four chairs in the shopping mall;1;5;this is not the correct description;33;
does the shopping mall have four floors?;the shopping mall doesn't have four floors;the shopping mall hasn't four floors;the shopping mall haven't four floors;the shopping mall doesn't has four floors;1;5;this is not the correct description;33;
are there people in this shopping mall?;there are people in this shopping mall;there are not people in this shopping mall;there is people in this shopping mall;there is not people in this shopping mall;1;5;this is not the correct description;33;
does the shopping mall have two floors?;the shopping mall has two floors;the shopping mall have two floors;the shopping mall does have two floors;the shopping mall does has two floors;1;5;this is not the correct description;33;
are there  people buying stuff in the shopping mall?;there are people buying stuff in the shopping mall;there are not people buying stuff in the shopping mall;there are people buyed stuff in the shopping mall;there are people buys stuff in the shopping mall;1;5;this is not the correct description;33;
is this shopping mall beautifull?;this shopping mall is beautiful;this shopping mall is dirty;this shopping mall is ugly;this shopping mall is old;1;5;this is not the correct description;33;
is there a stair in this shopping mall?;there is a stair in this shopping mall;there is not a stair int his shopping mall;there is stair in this shopping mall;there is stairs in this shopping mall;1;5;this is not the correct description;33;
are there people eating in the shopping mall?;there are people eating in the shopping mall;there aren't people eating in the shopping mall;there is people eating in the shopping mall;there isn't people eating in the shopping mall;1;5;this is not the correct description;33;
is this shopping mall big?;this shopping mall is big;this shopping mall is not big;this shopping mall is short;this shopping mall is small;1;5;this is not the correct description;33;
are there people running int he shopping mall?;there are not people running in the shopping mall;there are people running in the shopping mall;there is a person running in the shopping mall;there are two people running in the shopping mall;1;5;this is not the correct description;33;
is there a blackout in the shopping mall?;there is not a blackout in the shopping mall;there is a blackout in the shopping mall;there are blackouts in the shopping mall;there many blackouts in the shopping mall;1;5;this is not the correct description;33;
are there animals int he shopping mall?;there are not animals int he shopping mall;there are animals in the shopping mall;there is an animal in the shopping mall;there is animals in the shopping mall;1;5;this is not the correct description;33;
is there a person swimming in the shopping mall?;there is not a person swimming in the shopping mall;there is a person swimming in the shopping mall;there are a person swimming in the shopping mall;there are two persons swimming in the shopping mall;1;5;this is not the correct description;33;
are there tables in the shopping mall?;there are tables int he shopping mall;there are not tables in the shopping mall;there is a table in the shopping mall;there is not a table in the shopping mall;1;5;this is not the correct description;33;
are there people walking in the shopping mall?;there are people walking int he shopping mall;there are not people walking in the shopping mall;there are twenty people walking in the shopping mall;there are one people walking int he shopping mall;1;5;this is not the correct description;33;
do the people go to the shopping mall to buy animals?;the people don't go to the shopping mall to buy animals;the people go to the shopping mall to buy animals;the people goes to the shopping mall to buy animals;the people went to the shopping mall to buys animals;2;5;this is not the correct answer;;
could you buy clothes in the shopping mall?;we could buy clothes in the shopping mall;we couldn't buy clothes in the shopping mall;we could bought clothes in the shopping mall;we could buys clothes in the shopping mall;2;5;this is not the correct answer;;
are there usually people in the shopping malls?;there are usually people in the shopping malls;there aren't usually people in the shopping malls;there is usually people in the shopping malls;there isn't usually people in the shopping malls;2;5;this is not the correct answer;;
does the shopping mall have a lot of stands?;the shopping mall has a lot of stands;the shopping mall doesn't have a lot of stands;the shopping mall haven't a lot of stands;the shopping mall hasn't a lot of stands ;2;5;this is not the correct answer;;
do the people use to go to the shopping mall?;the people use to go to the shopping mall;the people do use to go to the shopping mall;the people does use to go to the shopping mall;the people uses to go to the shopping mall;2;5;this is not the correct answer;;
is the cafeteria is full?;the cafeteria is full;the cafeteria are full;the cafeteria wasn't full;the cafeteria will be full;2;5;this is not the correct answer;;
are there lamps in the shopping mall?;there are lamps in the shopping mall;there are not lamps in the shopping mall;there is lamps in the shopping mall;there is not a lamp in the shopping mall;2;5;this is not the correct answer;;
would you find restrooms in the shopping mall?;we would find restrooms in the shopping mall;we would not find restrooms in the shopping mall;we would found restrooms int he shopping mall;we would finded restrooms in the shopping mall;2;5;this is not the correct answer;;
is there a supermarket inside the shooping mall?;there is a supermarket inside the shopping mall;there were a supermarket inside the shopping mall;there be a supermarket in the shopping mall;there are a supermarket inside the shopping mall;2;5;this is not the correct answer;;
is the shopping mall close at midnight?;the shopping mall is close at midnight;the shopping mall were not close at midnight;the shopping mall don't close at midnight;the shopping mall are not close at midnight;2;5;this is not the correct answer;;
does the shopping mall have stairs?;the shopping mall has stairs;the shopping mall have stairs;the shopping mall doesn't has stairs;the shopping hasn't stairs;2;5;this is not the correct answer;;
does the family use to go to the shopping mall?;the family uses to go to the shopping mall;the family use to go to the shopping mall;the family used to go to the shopping mall;the family will use to go to the shopping mall ;2;5;this is not the correct answer;;
does they buy a jean in the shopping mall?;they buy a jean in the shopping mall;they do buy a jean in the shopping mall;they did buy a jean in the shopping mall;they bought a jean in the shopping mall;2;5;this is not the correct answer;;
did carlos go to the shopping mall?;carlos went to the shopping mall;carlos goes to the shopping mall;carlos will go to the shopping mall;carlos didn't went to the shopping mall;2;5;this is not the correct answer;;
will lina eat an ice cream in the shopping mall?;lina will eat an ice cream in the shopping mall;lina didn't eat an ice cream in the shopping mall;lina wasn't eat an ice cream;lina does eat an ice cream;2;5;this is not the correct answer;;
have you played in a shopping mall?;I have played in a shopping mall;I has played in a shopping mall;I had played in the shopping mall;I will have played in the shopping mall;2;5;this is not the correct answer;;
will carolina have run in a shopping mall?;carolina will have run in a shopping mall;carolina will had run in a shopping mall;carolina will did run in a shopping mall;carolina run in a shopping mall;2;5;this is not the correct answer;;
were you spending money in the shopping mall?;we were spending money in the shopping mall;we was spending money in the shopping mall;we will be spending money in the shopping mall;we was not spending money in the shopping mall;2;5;this is not the correct answer;;
should you go to have fun in the shopping mall?;we should go to have fun int he shopping mall;we should went to have fun in the shopping mall;we should gone to have fun in the shopping mall;we should goes to have fun in the shopping mall;2;5;this is not the correct answer;;
is the shopping mall perfect for the family?;the shopping mall is perfect for the family ;the shopping mall were perfect for the family;the shopping mall will be perfect for the family;the shopping mall did was perfect for the family;2;5;this is not the correct answer;;
was marcela wearing a blouse in the clothes store?;marcela was wearing a blouse in the clothes store;marcela were wearing a blouse in the clothes store;marcela did wearing a blouse in the clothes store;marcela will wearing a blouse in the clothes store;2;5;this is not the correct answer;;
did sebastian drive to the shopping mall?;sebastian drove to the shopping mall;sebastian driven to the shopping mall;sebastian will drive to the shopping mall;sebastian have driven tot he shopping mall;2;5;this is not the correct answer;;
has marcela token a bus to the shopping mall?;marcela has token a bus to the shopping mall;marcela have token a bus to he shopping mall;marcela didn't has token a bus to the shopping mall;marcela haven't token a bus tot he shopping mall;2;5;this is not the correct answer;;
have andres and marcela saved money to buy shirts in the shopping mall?;they have saved money to buy shirts in the shopping mall;they had saved money to buy shirts in the shopping mall;they will have saved money to buy shirts in the shopping mall;they has saved money to buy shirts in the shopping mall;2;5;this is not the correct answer;;
do we need money to go shopping in the shopping mall?;we need money to go shopping in the shopping mall;we needed money to go shopping in the shopping mall;we will need money to go shopping in the shopping mall;we have need money to go shopping int he shopping mall;2;5;this is not the correct answer;;
are my friends walking in the shopping mall?;they're walking in the shopping mall;they'd walking in the shopping mall ;they'll walking in the shopping mall;they's walking in the shopping mall;2;5;this is not the correct answer;;
do you want to visit the shopping mall?;we want to visit the shopping mall;we wanted to visit the shopping mall;we will want to visit the shopping mall;we have wanted to visit the shopping mall;2;5;this is not the correct answer;;
did we like to play in the shopping mall?;we liked to play in the shopping mall;we likes to play in the shopping mall;we will like to play in the shopping mall;we would like to play in the shopping mall;2;5;this is not the correct answer;;
are you going to nuy a t.v. in the shopping mall?;we are going to buy a t.v. in the shopping mall;we were going to buy a t.v. in the shopping mall;we will be going to buy a t.v. in the shopping mall;we was going to buy a t.v. in the shopping  mall;2;5;this is not the correct answer;;
would they go to the shopping mall if they weren't sick?;they would go to the shopping mall if they weren't sick;they would went to the shopping mall if they weren't sick;they would go to the shopping mall if they wasn't sick;they would gone to the shopping mall if they weren't sick;2;5;this is not the correct answer;;
would marcela be taking a shower to go to the shopping mall?;marcela would be taking a shower to go to the shopping mall;marcela would be take a shower to go to the shopping mall;marcela would be token a shower to go to the shopping mall;marcela would be took a shower to go to the shopping mall;2;5;this is not the correct answer;;
was my sister selling socks in the shopping mall?;my sister was selling socks in the shopping mall;my sister were selling socks in the shopping mall;my sister will be selling socks in the shopping mall;my sister have selling socks in the shopping mall;2;5;this is not the correct answer;;
did you watch a movie in the shopping mall?;we watched a movie int he shopping mall;we watches a movie in the shopping mall;we watchs a movie in the shopping mall;we will watch a movie in the shopping mall;2;5;this is not the correct answer;;
are you happy to work in the shopping mall?;I'm happy to work in the shopping mall;I'd happy to work in the shopping mall;I's happy to work in the shopping mall;I're happy to work in the shopping mall;2;5;this is not the correct answer;;
could I help you to find the restroom?;You could help me to find the restroom;you could help me to found the restroom;you could helped me to find the restroom;you will could help me to find the restroom;2;5;this is not the correct answer;;
can you close the shopping mall;I can close the shopping mall;I could close the shopping mall;I can not closed the shopping mall;I could not closes the shopping mall;2;5;this is not the correct answer;;
we _____ eating ice cream;are ;is;am;there be;3;5;this is not the correct word;;
I ___ not running in the electrical stairs;am;are;is;will;3;5;this is not the correct word;;
they _____ not running in the electrical stairs;were;was;there is; there are;3;5;this is not the correct word;;
he ___ running in the electrical stairs;is;are ;was;has;3;5;this is not the correct word;;
they _____ watching a movie in cinema;are ;was;is;were;3;5;this is not the correct word;;
we ____  eating ice cream;are ;were;there is;am;3;5;this is not the correct word;;
we _____ buying shoes than camila want;are ;is;will;won't;3;5;this is not the correct word;;
there ____ water in the source;is;are;was;were;3;5;this is not the correct word;;
there ____ cars in the parking lot;are ;was;is;am;3;5;this is not the correct word;;
will __________ umbrellas in the shopping mall?;there be;there are;there is;there aren't;3;5;this is not the correct word;;
_____ camila have bought the shoes?;will ;were;are;is;3;5;this is not the correct word;;
_____ she been eating ice cream?;has ;have ;won't;am;3;5;this is not the correct word;;
______ monica been in the food court?;had;was;has;were;3;5;this is not the correct word;;
they ______ not in the elevator;were;was;is;are;3;5;this is not the correct word;;
they _____ in the room of funny games;are ;is;was;am;3;5;this is not the correct word;;
laura _____ have bought the shirt;will ;has;had;are;3;5;this is not the correct word;;
we ______ been buying clothes;have;had;are;will;3;5;this is not the correct word;;
she will _____ seen the movie;have;were;is;was;3;5;this is not the correct word;;
we ______ watched the movie;have ;be;are;had;3;5;this is not the correct word;;
we ____ eating pizza at the cinema;were;was;am;are;3;5;this is not the correct word;;
we ____ shopping in the shopping mall;were;is;was;am;3;5;this is not the correct word;;
they ____ in kokoriko;are ;is;was;were;3;5;this is not the correct word;;
_____ he like the shirt?;does;am;are;were;3;5;this is not the correct word;;
_______ she watch the movie?;could;will;were;are;3;5;this is not the correct word;;
we _______  go  shopping;should;does;there be;there is;3;5;this is not the correct word;;
we _____ to go to buy the belt;have;are;won't;is;3;5;this is not the correct word;;
there ____ popcorn in the cinema;is;are;have;will;3;5;this is not the correct word;;
______ they eating ice cream?;were;was;is;am;3;5;this is not the correct word;;
there ____  not red shoes;are ;is;were;had;3;5;this is not the correct word;;
there ____ be green shirts;will ;has;can;are;3;5;this is not the correct word;;
there _____ be people in the cinema;won't;could;am;should;3;5;this is not the correct word;;
he ____ eaten popcorn in the cinema;had;have ;will;are;3;5;this is not the correct word;;
today we _____  in cinema;were;was;have;is;3;5;this is not the correct word;;
he ______ been buying clothes;hasn't;had;was;am;3;5;this is not the correct word;;
you _____ have bought the pants;will ;has;can;should;3;5;this is not the correct word;;
he _____ have bought tickets to go to cinema;will ;are;am;is;3;5;this is not the correct word;;
you/shopping mall/driving/are/the/to;are you driving to the shopping mall?;you driving are to the shopping mall?;driving you are to the shopping mall?;to the shopping you are driving ?;4;5;this is not the correct structure;;
wants/shopping mall/mother/to/buy/clothes/her/my/the/in;my mother wants to buy her clothes in the shopping mall;wants to buy my mother her clothes in the shopping mall;in the shopping mall wants my mother to buy her clothes;to buy her clothes my mother wants in the shopping mall;4;5;this is not the correct structure;;
use/in/the/you/be/to/shopping mall;you use to be in the shopping mall;to be in the shopping mall you use ;use to be you in the shopping mall;in the shopping mall you use to be;4;5;this is not the correct structure;;
going/buy/we/to/are/our/clothes;we are going to buy our clothes;our clothes we are going to buy;are going to buy our clothes we;we going to our clothes buy are;4;5;this is not the correct structure;;
stands/shopping mall/are/there/the/in;there are stands in the shopping mall;stands in the shopping mall there are;in the shopping mall there are stands;there stands are in the shopping mall;4;5;this is not the correct structure;;
electrical/the/playing/are/children/the/in/stairs;the children are playing in the electrical stairs;playing the children are in the electrical stairs;in the electrical stairs the children are playing ;are the children in the electrical stairs playing ;4;5;this is not the correct structure;;
the/to/in/fun/have/people/love/shopping mall;the people love to have fun in the shopping mall;in the shopping mall the people love to have fun;to have fun in the shopping mall the people love;fun to have love the people in the shopping mall;4;5;this is not the correct structure;;
let's/to/t.v./going/buy/the;let's going to buy the t.v.;the t.v. let's going to buy;to buy the t.v. let's going;the t.v. to buy let's going;4;5;this is not the correct structure;;
are/t-shirts/beautiful/the;the t-shirts are beautiful;t-shirts the are beautiful;are beautiful the t-shirts;the are beautiful the t-shirts;4;5;this is not the correct structure;;
